-0.421319 0.892589 0.878804 2.590535
-0.420941 0.890872 0.881735 2.593163
-0.420574 0.889144 0.884654 2.595774
-0.420220 0.887407 0.887561 2.598367
-0.419877 0.885659 0.890456 2.600942
-0.419546 0.883901 0.893340 2.603500
-0.419227 0.882133 0.896212 2.606040
-0.418921 0.880356 0.899072 2.608563
-0.418626 0.878568 0.901920 2.611068
-0.418343 0.876771 0.904757 2.613556
-0.418072 0.874965 0.907582 2.616026
-0.417813 0.873148 0.910396 2.618478
-0.417566 0.871323 0.913198 2.620913
-0.417331 0.869488 0.915988 2.623330
-0.417108 0.867644 0.918767 2.625729
-0.416897 0.865791 0.921535 2.628111
-0.416698 0.863928 0.924290 2.630475
-0.416510 0.862057 0.927035 2.632822
-0.416335 0.860177 0.929768 2.635150
-0.416172 0.858288 0.932489 2.637462
-0.416020 0.856390 0.935199 2.639755
-0.415881 0.854483 0.937898 2.642031
-0.415753 0.852569 0.940586 2.644289
-0.415637 0.850645 0.943262 2.646530
-0.415533 0.848714 0.945927 2.648753
-0.415442 0.846774 0.948580 2.650958
-0.415362 0.844826 0.951222 2.653146
-0.415293 0.842870 0.953854 2.655316
-0.415237 0.840905 0.956474 2.657469
-0.415193 0.838933 0.959082 2.659604
-0.415160 0.836954 0.961680 2.661721
-0.415140 0.834966 0.964267 2.663820
-0.415131 0.832971 0.966842 2.665902
-0.415134 0.830968 0.969407 2.667967
-0.415149 0.828958 0.971960 2.670013
-0.415176 0.826941 0.974503 2.672042
-0.415214 0.824916 0.977035 2.674054
-0.415265 0.822884 0.979555 2.676048
-0.415327 0.820845 0.982065 2.678024
-0.415401 0.818799 0.984564 2.679983
-0.415486 0.816747 0.987053 2.681924
-0.415584 0.814687 0.989530 2.683848
-0.415693 0.812621 0.991997 2.685754
-0.415814 0.810548 0.994453 2.687643
-0.415947 0.808468 0.996898 2.689514
-0.416091 0.806383 0.999332 2.691367
-0.416247 0.804290 1.001756 2.693203
-0.416415 0.802192 1.004170 2.695022
-0.416594 0.800087 1.006573 2.696823
-0.416785 0.797977 1.008965 2.698606
-0.416988 0.795860 1.011347 2.700372
-0.417202 0.793738 1.013718 2.702121
-0.417428 0.791609 1.016079 2.703852
-0.417665 0.789475 1.018429 2.705566
-0.417914 0.787336 1.020769 2.707262
-0.418175 0.785191 1.023099 2.708941
-0.418447 0.783040 1.025419 2.710603
-0.418730 0.780885 1.027728 2.712247
-0.419025 0.778724 1.030027 2.713874
-0.419332 0.776557 1.032316 2.715484
-0.419650 0.774386 1.034594 2.717076
-0.419980 0.772210 1.036863 2.718651
-0.420320 0.770029 1.039121 2.720209
-0.420673 0.767843 1.041370 2.721749
-0.421036 0.765653 1.043608 2.723272
-0.421411 0.763458 1.045836 2.724778
-0.421798 0.761258 1.048055 2.726267
-0.422195 0.759054 1.050263 2.727739
-0.422604 0.756846 1.052462 2.729193
-0.423025 0.754634 1.054650 2.730630
-0.423456 0.752417 1.056829 2.732050
-0.423899 0.750196 1.058999 2.733453
-0.424353 0.747972 1.061158 2.734839
-0.424818 0.745743 1.063308 2.736208
-0.425294 0.743511 1.065448 2.737560
-0.425782 0.741275 1.067578 2.738895
-0.426280 0.739036 1.069699 2.740213
-0.426790 0.736793 1.071810 2.741514
-0.427310 0.734546 1.073912 2.742798
-0.427842 0.732297 1.076004 2.744065
-0.428385 0.730044 1.078086 2.745315
-0.428939 0.727788 1.080160 2.746548
-0.429503 0.725529 1.082224 2.747765
